GeneSymbol,EDS,ActivityLinking_Conserved_nt_count,ActivityLinking_nt_count,ProximityLinking_Conserved_nt_count,ProximityLinking_nt_count,ActivityLinking_EnhancerNumber,ActivityLinking_NumberConservedElements,ProximityLinking_EnhancerNumber,ProximityLinking_NumberConservedElements,pLI,RVIS
ENSG00000254936,0.28905510571197401,449,16400,0,0,14,19,0,0,NA,NA
ENSG00000254943,0.25409411264505499,2881,33200,0,0,5,69,0,0,9.7095780181081698E-2,NA
ENSG00000254959,0.39083838805638099,0,0,4995,86600,0,0,20,245,NA,NA
ENSG00000254967,0.27881125066354301,192,3800,0,0,5,21,0,0,NA,NA
ENSG00000254979,0.32225989304477098,1185,20000,1034,45000,14,61,5,57,NA,NA
ENSG00000254986,0.43598104110768998,0,200,2620,18200,1,0,8,73,NA,44.38
ENSG00000254995,0.48985278627675999,0,0,5513,30200,0,0,5,134,NA,NA
ENSG00000254996,0.29877101279323698,2011,19400,0,0,27,134,0,0,0.99999999993769695,1.67
ENSG00000254997,0.35068129944618398,304,1600,673,11200,3,8,3,15,8.61770573554934E-4,93.09
ENSG00000254999,0.41364293109260702,0,800,2606,26000,1,0,23,71,0.60450869379959404,53.63
ENSG00000255012,0.36580268267656202,0,0,216,2000,0,0,3,31,4.7382672534112102E-2,89.18
ENSG00000255015,0.41139371043933198,5910,18200,0,0,36,88,0,0,NA,NA
ENSG00000255020,0.26448495814617501,80,7200,0,0,10,9,0,0,NA,NA
ENSG00000255027,0.26078336339330199,405,11000,0,0,8,18,0,0,NA,NA
ENSG00000255038,0.29456957057189798,1368,41200,0,0,25,72,0,0,NA,NA
ENSG00000255046,0.28190794074148501,825,10600,0,0,18,34,0,0,NA,NA
ENSG00000255062,0.27507479226104498,567,7400,0,0,7,18,0,0,0.402528095080464,NA
ENSG00000255072,0.38677609036584198,560,8000,1873,25200,5,9,14,69,0.10639061318465599,67.2
ENSG00000255073,0.32153685533520199,0,0,1330,41600,0,0,7,54,NA,NA
ENSG00000255085,0.27400545126986398,63,4600,0,0,4,4,0,0,NA,NA
ENSG00000255087,0.15658907378464301,4470,58800,0,0,30,142,0,0,NA,NA
ENSG00000255093,0.26139972594108701,102,6200,0,0,2,4,0,0,NA,NA
ENSG00000255098,0.33715522415994797,717,27000,0,0,22,35,0,0,NA,NA
ENSG00000255103,0.30201649211389903,1576,7400,0,0,17,66,0,0,NA,NA
ENSG00000255104,0.27116432622313003,0,0,23,1600,0,0,2,2,NA,NA
ENSG00000255112,0.395588824710493,108,11200,6884,122000,16,5,64,264,0.68201946250904599,45.49
ENSG00000255121,0.31185429817875199,388,400,0,0,1,1,0,0,NA,NA
ENSG00000255124,0.30677327556747402,4086,42600,0,0,44,212,0,0,NA,NA
ENSG00000255150,0.50081683676054201,2043,83400,6293,122400,25,114,65,303,0.23761098213127199,65.7
ENSG00000255152,0.45566233313389898,6581,65400,887,5800,40,182,1,29,NA,NA
ENSG00000255154,0.36911497072072202,36,8800,2982,41600,3,3,17,117,NA,NA
ENSG00000255164,0.27367611898857902,251,6400,0,0,8,47,0,0,NA,NA
ENSG00000255168,0.57327472831420301,0,0,17696,195800,0,0,45,721,NA,NA
ENSG00000255181,0.283556434937561,242,3000,0,0,5,6,0,0,NA,NA
ENSG00000255182,0.309170650626795,2044,25400,0,0,13,90,0,0,NA,NA
ENSG00000255212,0.27917184771632098,140,800,0,0,2,5,0,0,NA,NA
ENSG00000255216,0.50086146801027898,10094,90000,0,0,74,310,0,0,NA,NA
ENSG00000255221,0.35474546103027699,445,19400,830,47600,20,51,23,95,3.0179181781663699E-4,85.25
ENSG00000255223,0.35831913447696101,227,1800,717,10800,7,4,10,16,7.6254963827151502E-4,88.67
ENSG00000255238,0.25169701321764099,145,9800,0,0,7,37,0,0,NA,NA
ENSG00000255245,0.256689720998587,0,0,0,0,0,0,0,0,0.63775856260496699,79.099999999999994
ENSG00000255247,0.28046930300031098,1443,37200,0,0,10,41,0,0,NA,NA
ENSG00000255251,0.27819155707202697,333,2600,0,0,3,3,0,0,NA,NA
ENSG00000255284,0.28888066872284601,1517,23400,0,0,13,70,0,0,NA,NA
ENSG00000255292,0.34707140278673998,0,0,2201,44400,0,0,21,107,NA,64.53
ENSG00000255298,0.256689720998587,0,0,0,0,0,0,0,0,0.65274265884929905,NA
ENSG00000255302,0.45837401000438199,405,11600,8777,91600,8,4,33,338,0.64535520974644001,25.7
ENSG00000255307,0.33357621230045198,182,1600,975,22000,3,13,7,27,0.000052,96.56
ENSG00000255310,0.28672218553157403,568,12200,0,0,12,18,0,0,NA,NA
ENSG00000255317,0.18129970789682701,4568,45400,0,0,15,142,0,0,NA,NA
ENSG00000255330,0.31720039430501401,0,0,789,17000,0,0,15,36,NA,NA
ENSG00000255332,0.26255425048402198,11,200,0,0,1,1,0,0,NA,NA
ENSG00000255339,0.31220843551100702,0,0,322,6200,0,0,3,15,NA,NA
ENSG00000255346,0.46893551322217197,31,3400,9670,142600,10,2,50,393,0.000000,93.11
ENSG00000255354,0.28560389167223599,218,10000,0,0,14,15,0,0,NA,NA
ENSG00000255366,0.27549541709995801,1753,4200,0,0,5,29,0,0,NA,NA
ENSG00000255374,0.27630682580452398,0,2800,174,19200,6,0,16,29,2.1042736107818702E-3,99.8
ENSG00000255384,0.290439754321482,7817,69800,0,0,34,214,0,0,NA,NA
ENSG00000255394,0.739453521613469,3092,67400,4432,58000,43,110,4,157,NA,NA
ENSG00000255398,0.42612335354837799,2505,26800,1480,24400,20,104,4,79,0.000007,90.84
ENSG00000255408,0.23867469250272,2808,13600,0,0,13,74,0,0,0.000000,11
ENSG00000255423,0.29233474073165799,281,11000,0,0,27,18,0,0,8.6523004359169695E-2,88.72
ENSG00000255432,0.26407577595646597,36,400,0,0,2,2,0,0,7.9166678353949499E-2,NA
ENSG00000255439,0.29327550241643202,181,2600,83,4200,4,9,3,3,NA,NA
ENSG00000255468,0.28087937794582102,646,7400,0,0,3,2,0,0,0.114175280580478,NA
ENSG00000255470,0.256689720998587,0,0,0,0,0,0,0,0,5.5618020833613196E-4,NA
ENSG00000255472,0.33085308041133898,4720,54400,0,0,17,204,0,0,4.8326054011224903E-2,NA
ENSG00000255475,0.29114869563875201,269,600,0,0,2,4,0,0,NA,NA
ENSG00000255482,0.30898413387012202,1357,29600,0,0,14,29,0,0,NA,NA
ENSG00000255501,0.437098917422023,190,10000,3987,127000,12,11,92,177,4.8753746911384697E-2,79.3
ENSG00000255508,0.55159749550303305,0,0,1780,7200,0,0,5,13,NA,NA
ENSG00000255524,0.28136640271451102,200,600,0,0,2,1,0,0,1.42295046002752E-2,NA
ENSG00000255526,0.37044316875649602,819,7000,700,9800,5,13,5,31,NA,NA
ENSG00000255529,0.567785809548361,2776,49200,30952,285000,60,149,106,1109,0.169086388609866,82.95
ENSG00000255537,0.25526647769225003,4005,50600,0,0,28,128,0,0,NA,NA
ENSG00000255552,0.22101648575874699,605,14400,0,0,3,29,0,0,NA,NA
ENSG00000255559,0.26796764869885198,267,7800,0,0,10,47,0,0,NA,NA
ENSG00000255561,0.39920276446160402,176,2200,642,6000,4,8,2,31,0.000000,84.57
ENSG00000255568,0.29272724833346297,1443,7000,0,0,11,29,0,0,NA,NA
ENSG00000255582,0.474814461113583,179,1200,1858,10800,5,13,10,48,4.6093647344775397E-2,90.24
ENSG00000255587,0.48856773923865898,213,4800,11086,143400,12,7,26,472,NA,NA
ENSG00000255604,0.355971009240313,4472,27800,0,0,29,134,0,0,NA,NA
ENSG00000255622,0.26267627673640498,34,1400,0,0,2,3,0,0,3.02156622505593E-2,NA
ENSG00000255633,0.43678518077914702,0,0,9893,108000,0,0,103,338,NA,NA
ENSG00000255641,0.34444199248549201,462,62400,167,4600,35,44,6,5,1.8189480669038902E-2,NA
ENSG00000255692,0.29726750836734001,2039,11600,0,0,22,41,0,0,0.163512576517237,NA
ENSG00000255713,0.37620011879562898,2428,16200,2282,25200,7,34,9,38,1.3844370271298201E-2,87.8
ENSG00000255730,0.34301180265426301,304,5400,995,21600,7,12,4,40,0.000000,NA
ENSG00000255737,0.29149936125884202,667,1800,0,0,2,2,0,0,4.2344909325732497E-2,NA
ENSG00000255738,0.27032046932937098,278,4000,0,0,5,13,0,0,NA,NA
ENSG00000255748,0.26374786664984801,0,1000,0,0,4,0,0,0,NA,NA
ENSG00000255767,0.30611376715066602,43,17600,166,16800,11,3,6,6,NA,NA
ENSG00000255798,0.28921406144945999,143,4800,0,0,7,11,0,0,NA,NA
ENSG00000255800,0.33111086216716401,0,0,415,5800,0,0,2,58,NA,NA
ENSG00000255804,0.38743216760557397,1039,51200,4176,76200,7,51,36,168,0.40685269362071003,NA
ENSG00000255823,0.445736379583477,3640,36400,8595,69400,44,197,15,379,NA,NA
ENSG00000255833,0.28110064664831302,438,18600,0,0,13,17,0,0,0.000001,74.41
ENSG00000255835,0.33020983036755402,1101,32400,995,26800,16,35,6,42,1.63545947653949E-2,NA
ENSG00000255837,0.263344338530905,0,2200,35,10200,3,0,9,6,4.47601535837195E-3,93.08
ENSG00000255854,0.34649158023229598,0,0,2751,63800,0,0,39,107,NA,NA
ENSG00000255863,0.49881380768315098,0,0,3306,17200,0,0,5,85,NA,NA
ENSG00000255874,0.27867652977097401,86,9200,0,0,21,3,0,0,NA,NA
ENSG00000255940,0.39911024411312201,0,0,7573,161200,0,0,64,346,NA,NA
ENSG00000255953,9.7716699058558398E-2,17442,136600,0,0,69,448,0,0,NA,NA
ENSG00000255963,0.42283519497274502,0,4600,3782,71800,6,0,52,76,NA,NA
ENSG00000255974,0.52997130230400102,1425,30400,5413,57200,27,123,17,343,0.000002,98.04
ENSG00000255986,0.36263016490738398,2258,56600,0,0,24,115,0,0,NA,NA
ENSG00000255994,0.29844473225845902,3483,18800,0,0,31,115,0,0,NA,NA
ENSG00000256018,0.36187558305640699,590,25200,1033,23400,16,13,6,55,NA,NA
ENSG00000256040,0.65552566285066904,372,7400,49744,330800,16,14,119,1311,NA,NA
ENSG00000256043,0.746409386902814,1912,47600,30333,473600,36,77,239,1092,0.000006,43.25
ENSG00000256045,0.42803954493371799,95,200,3144,57600,1,6,43,145,NA,NA
ENSG00000256050,0.26901729499090898,42,2000,0,0,3,2,0,0,NA,NA
ENSG00000256053,0.35755353570249898,20,17800,2096,70800,17,3,20,64,3.6137580609876601E-4,46.73
ENSG00000256060,0.29704430391005099,0,5600,135,5400,11,0,4,5,0.163282001723772,NA
ENSG00000256061,0.39228202002392498,45,1600,3212,47600,4,2,40,105,0.000000,NA
ENSG00000256073,0.26936176421587199,56,11000,0,0,9,5,0,0,NA,NA
ENSG00000256087,0.27465376155598997,0,0,29,6400,0,0,7,3,0.000000,28.68
ENSG00000256097,0.42081997255735198,4285,42600,0,0,12,130,0,0,NA,NA
ENSG00000256100,0.256689720998587,0,0,0,0,0,0,0,0,0.136411776382316,NA
ENSG00000256162,0.491712279816301,0,0,32272,360400,0,0,145,1371,NA,NA
ENSG00000256188,0.29711811811106198,0,4600,640,34400,7,0,29,52,1.7031479792399601E-3,89.24
ENSG00000256206,0.56297936782800295,0,0,12600,81200,0,0,24,460,NA,NA
ENSG00000256222,0.48659932751867602,484,28000,2060,11800,14,30,6,105,NA,NA
ENSG00000256223,0.26420498529981401,12,1200,0,2000,5,1,2,0,4.31500551933787E-4,17.809999999999999
ENSG00000256229,0.59047783168374501,4781,42800,6181,130600,62,43,102,73,0.000000,95.87
ENSG00000256235,0.36905641139131801,678,21400,1789,37800,12,55,9,109,1.49206539766125E-3,NA
ENSG00000256269,0.55442902851217801,4588,26200,2701,13600,27,130,2,62,0.94481361555697396,38.03
ENSG00000256294,0.28413038814366698,0,0,89,4800,0,0,3,2,0.000000,95.8
ENSG00000256316,0.33783581910884403,174,27000,451,12400,22,6,2,19,NA,NA
ENSG00000256340,0.30923128870619498,297,13200,0,0,18,18,0,0,NA,NA
ENSG00000256349,0.29500355015207003,103,200,0,0,1,1,0,0,0.000000,NA
ENSG00000256374,0.37660414703731498,0,0,1250,12600,0,0,16,19,NA,NA
ENSG00000256391,0.494508258606847,856,49200,6719,225400,72,46,141,302,NA,NA
ENSG00000256394,0.442756500793754,303,18200,4345,68800,11,11,30,129,0.000000,63
ENSG00000256436,0.272031105220984,0,2400,99,4800,4,0,8,10,0.000025,98.69
ENSG00000256453,0.57835738912452905,628,20400,1263,4800,11,31,2,20,0.70966623619716396,NA
ENSG00000256463,0.58205010204162799,5086,19800,34748,317200,14,157,241,1022,9.0193128845693193E-2,37.880000000000003
ENSG00000256500,0.356395379693833,78,17200,1653,31800,11,5,1,41,7.0525462787843001E-3,NA
ENSG00000256515,0.306724165218134,1231,21400,129,3200,16,56,5,11,NA,NA
ENSG00000256525,0.39658820431626801,433,6400,3623,66800,6,16,24,144,0.000002,77.58
ENSG00000256530,0.29912925714542299,601,9200,0,0,12,31,0,0,NA,NA
ENSG00000256566,0.356058017802792,0,0,1003,12400,0,0,9,31,NA,NA
ENSG00000256574,0.45288725260412399,273,1600,7685,127400,6,12,81,280,2.12216731545614E-4,69.180000000000007
ENSG00000256591,0.27743708820931701,236,3600,74,7600,5,4,3,2,NA,NA
ENSG00000256612,0.32163076771293803,557,24000,0,0,26,90,0,0,NA,NA
ENSG00000256618,0.336802801552603,0,0,982,16200,0,0,28,34,NA,NA
ENSG00000256628,0.249655282917295,640,21800,0,0,14,23,0,0,NA,NA
ENSG00000256632,0.33742878410597898,1095,8800,0,0,15,14,0,0,NA,NA
ENSG00000256646,0.52702958406081701,0,0,31465,298800,0,0,141,899,NA,NA
ENSG00000256655,0.869315997980598,548,8400,46324,825200,19,34,204,2048,NA,NA
ENSG00000256660,0.34367864778082502,838,20800,655,10000,18,39,4,28,1.24715849356653E-4,81.739999999999995
ENSG00000256671,0.25618943153144702,0,400,0,0,1,0,0,0,NA,NA
ENSG00000256683,0.283663271438716,22,1600,67,15400,5,1,12,4,2.6416159542416902E-4,91.19
ENSG00000256713,0.39943093491935699,515,13000,3018,37000,15,23,17,93,1.27358049246854E-3,NA
ENSG00000256715,0.26011880748345101,0,400,0,0,2,0,0,0,NA,NA
ENSG00000256762,0.35943148625326699,5253,104600,14741,261200,66,238,40,673,4.4446661416446204E-3,83.66
ENSG00000256771,0.389283008781874,292,24600,803,15800,27,3,10,11,0.000001,59.59
ENSG00000256797,0.288796373653884,0,4800,222,21400,7,0,14,14,NA,NA
ENSG00000256812,0.63680256732700202,1729,41800,6368,81200,14,61,30,230,0.13173673843129399,65.319999999999993
ENSG00000256825,0.267402732667606,0,0,19,2000,0,0,2,1,5.6224797783847803E-4,NA
ENSG00000256861,0.36084487374553897,0,0,1000,11200,0,0,9,35,NA,NA
ENSG00000256870,0.43527186891876402,19,800,14834,187400,3,2,112,597,0.000000,79.72
ENSG00000256872,0.343853828156028,187,6400,964,19600,10,17,5,33,NA,NA
ENSG00000256892,0.46427309894749502,0,0,6426,88800,0,0,74,162,NA,NA
ENSG00000256895,0.40392991197578598,8995,67000,0,0,57,346,0,0,NA,NA
ENSG00000256950,0.28509328360671099,1179,20400,0,0,18,25,0,0,NA,NA
ENSG00000256977,0.32016527074841999,0,0,772,22000,0,0,13,60,NA,NA
ENSG00000256980,0.26157826352636798,0,200,0,0,1,0,0,0,1.3352848445668E-2,64.180000000000007
ENSG00000257008,0.37580934998156901,197,2600,3097,55000,5,13,16,128,0.000056,95.81
ENSG00000257017,0.50395588949649395,1837,38200,1150,30800,26,90,9,55,2.9390746727711501E-2,72.959999999999994
ENSG00000257019,0.302587032124632,0,0,48,1000,0,0,1,4,NA,NA
ENSG00000257028,0.24210562311764899,359,38200,0,0,21,27,0,0,NA,NA
ENSG00000257040,0.29652588142755698,2071,18400,0,0,25,80,0,0,NA,NA
ENSG00000257046,0.34950684552327999,190,15800,347,31800,16,20,27,37,0.000000,NA
ENSG00000257062,0.26926604653430802,0,0,67,5600,0,0,9,9,NA,NA
ENSG00000257076,0.240845832205241,1586,21600,0,0,17,43,0,0,NA,NA
ENSG00000257088,0.26057668224019997,234,7400,0,0,4,24,0,0,NA,NA
ENSG00000257093,0.27239898296020898,458,20400,0,0,20,32,0,0,2.04302025834016E-3,36.56
ENSG00000257103,0.58333957151286597,1051,14600,23964,236600,30,54,115,842,0.38391974088115099,37.79
ENSG00000257108,0.294888927450766,793,7400,0,0,11,66,0,0,2.4275069332877499E-3,59.62
ENSG00000257115,0.39424002137023501,0,0,1766,17000,0,0,29,18,0.79839867976404799,NA
ENSG00000257127,0.60122831368626095,134,7000,35115,412400,14,7,111,1603,4.1368284196775601E-2,NA
ENSG00000257138,0.31612447803077998,86,16000,469,35800,14,12,7,45,6.5390402368430994E-2,96.22
ENSG00000257184,0.97649492167264895,23350,71200,4562,6400,19,415,1,58,2.8693813155132499E-2,NA
ENSG00000257198,0.26882056744094501,72,1600,0,0,5,6,0,0,NA,NA
ENSG00000257207,0.31654091856831901,0,0,767,19600,0,0,21,58,NA,NA
ENSG00000257218,0.34751846781719198,309,3800,239,6800,10,15,3,11,0.000078,55.44
ENSG00000257230,0.278503989668137,340,5400,0,0,7,14,0,0,NA,NA
ENSG00000257242,0.38634713207645399,5874,75800,0,0,61,261,0,0,NA,NA
ENSG00000257315,0.41215835683059299,1245,10800,2562,31600,15,26,9,63,0.99715160474213405,NA
ENSG00000257327,0.26868413070675801,30,3600,0,0,6,4,0,0,NA,NA
ENSG00000257335,0.41268041676169898,79,15000,3044,59400,14,11,32,149,0.000000,98.58
ENSG00000257355,0.26810301568845601,0,0,0,7000,0,0,4,0,NA,NA
ENSG00000257365,0.48326145489118599,766,6800,8883,90800,8,34,29,361,0.17200103905538,28.43
ENSG00000257390,0.29639874624847801,299,600,0,0,3,6,0,0,NA,NA
ENSG00000257411,0.75511053722180499,1977,9800,5224,14400,12,31,5,103,NA,NA
ENSG00000257446,0.334785617143189,89,7200,428,7200,12,1,6,4,0.000000,92.03
ENSG00000257482,0.36431824668632901,200,1600,1150,16400,4,1,17,34,NA,NA
ENSG00000257513,0.25575438518978699,0,400,0,0,1,0,0,0,NA,NA
ENSG00000257529,0.41793772964118803,1649,12200,1298,11000,9,64,5,67,NA,NA
ENSG00000257545,0.29534378350777801,882,7800,0,0,18,29,0,0,2.1976294556737899E-2,NA
ENSG00000257591,0.27125413207101001,0,2600,0,4400,6,0,5,0,8.2556150131710105E-4,23.36
ENSG00000257594,0.52171408910050698,3401,36400,11338,135400,33,96,35,494,0.112929757253281,35.97
ENSG00000257599,0.27667755502528601,202,6400,0,0,15,11,0,0,NA,NA
ENSG00000257606,0.29051579870600502,579,22400,0,0,13,34,0,0,NA,NA
ENSG00000257704,0.38306700185501502,264,4600,3256,53400,12,12,17,113,NA,NA
ENSG00000257726,0.35741374230843698,1384,17000,0,0,41,67,0,0,NA,NA
ENSG00000257727,0.55617829608485303,20,3000,1841,7400,1,3,8,29,3.0095347240730201E-2,50.62
ENSG00000257743,0.53048154447514295,1422,27200,5800,98600,32,111,66,312,2.9380012623684702E-2,NA
ENSG00000257755,0.26436161036379402,620,12200,0,0,4,26,0,0,NA,NA
ENSG00000257767,0.38695462522871898,1196,25600,2107,43800,22,50,12,77,NA,NA
ENSG00000257860,0.26129321293665603,0,200,0,0,1,0,0,0,NA,NA
ENSG00000257921,0.35001525004748602,1573,10000,0,0,14,46,0,0,NA,NA
ENSG00000257923,0.64040247559562002,1169,11000,40641,433200,31,34,124,1122,0.99998887753519305,2.3199999999999998
ENSG00000257949,0.34860982679150498,1720,17000,1142,18400,6,42,7,24,NA,NA
ENSG00000257955,0.24858373256737401,157,12800,0,0,5,13,0,0,NA,NA
ENSG00000257962,0.34437982377528698,1070,22800,0,0,21,61,0,0,NA,NA
ENSG00000257987,0.292918746339492,509,3600,0,0,7,6,0,0,NA,NA
ENSG00000258053,0.28484860298166598,234,2000,0,0,6,9,0,0,NA,NA
ENSG00000258064,0.47087334450873403,0,0,1157,6000,0,0,4,35,NA,NA
ENSG00000258083,0.326873046068617,145,7600,1083,51000,22,16,21,76,3.44414708783223E-4,73.5
ENSG00000258102,0.256689720998587,0,0,0,0,0,0,0,0,NA,82.21
ENSG00000258130,0.29626677171003002,1418,9600,0,0,7,51,0,0,NA,NA
ENSG00000258150,0.272382437846174,104,1400,0,0,3,3,0,0,NA,NA
ENSG00000258171,0.29915568420048899,904,13600,0,0,33,37,0,0,NA,NA
ENSG00000258210,0.26319720998486501,431,11600,0,0,16,14,0,0,NA,NA
ENSG00000258223,0.50465795308541195,41,1000,7988,323800,4,8,95,809,0.000062,71.2
ENSG00000258227,0.308339164867314,19,5000,779,31600,11,3,9,55,0.23860226812791399,63.43
ENSG00000258231,0.25732865034908098,0,200,0,0,1,0,0,0,NA,NA
ENSG00000258247,0.25746973078176699,0,400,0,0,2,0,0,0,NA,NA
ENSG00000258256,0.332911422320739,984,20800,0,0,13,54,0,0,NA,NA
ENSG00000258289,0.47290065610829402,139,6000,7126,67000,7,6,13,348,0.000031,43.67
ENSG00000258292,0.276008594967252,252,4200,0,0,3,14,0,0,NA,NA
ENSG00000258311,0.29692160353701103,4077,29400,0,0,5,119,0,0,3.8610316086598297E-2,NA
ENSG00000258315,0.62977078179155699,2253,18000,1054,3600,5,62,3,12,7.6229308042899298E-3,34.21
ENSG00000258365,0.30710316752002298,2494,15000,0,0,12,89,0,0,0.337743806668859,NA
ENSG00000258366,0.27478813411279002,0,2200,79,7400,1,0,1,3,0.77775847545174603,95.37
ENSG00000258386,0.41828583177824702,4768,40400,0,0,27,179,0,0,NA,NA
ENSG00000258388,0.63911281566673905,0,0,2430,8400,0,0,2,44,NA,NA
ENSG00000258389,0.25749973882456401,0,0,0,400,0,0,2,0,NA,NA
ENSG00000258405,0.28534750205952902,0,10000,36,18200,15,0,12,1,0.000000,89.82
ENSG00000258417,0.49176640729711502,1779,25000,5944,83400,39,65,34,206,NA,NA
ENSG00000258429,0.40165119621052098,1683,21600,968,10400,19,44,6,56,5.0315418096691801E-2,NA
ENSG00000258436,0.34243614872614497,22,800,1424,39800,3,2,7,75,6.8382990218572503E-3,66.69
ENSG00000258447,0.26168151222710301,81,2800,0,0,3,6,0,0,NA,NA
ENSG00000258465,0.38724249762706803,1051,20600,517,5200,8,14,5,11,NA,NA
ENSG00000258466,0.27323913974458103,1334,17400,0,0,17,47,0,0,NA,NA
ENSG00000258472,0.65576621355175702,1674,17000,1312,4200,13,49,5,24,NA,NA
ENSG00000258474,0.41483702204426198,5210,37400,0,0,21,231,0,0,NA,NA
ENSG00000258484,0.37692364017636798,206,2400,3789,74000,5,6,42,126,0.000020,34.07
ENSG00000258508,0.28305377744947802,1431,19400,0,0,24,86,0,0,NA,NA
ENSG00000258512,0.26947753954505799,317,32000,0,0,22,15,0,0,NA,NA
ENSG00000258518,0.30520582779433503,4176,12200,0,0,20,82,0,0,NA,NA
ENSG00000258555,0.433624734010082,181,5200,6578,131200,10,8,37,203,NA,NA
ENSG00000258572,0.29441780309494098,603,31200,0,0,18,24,0,0,NA,NA
ENSG00000258582,0.262444998342443,8,800,0,0,4,1,0,0,NA,NA
ENSG00000258588,0.37829225420031698,396,25200,1356,16200,12,31,5,34,0.000000,46.33
ENSG00000258643,0.77263005558305897,2143,27400,3100,7400,14,50,2,64,0.42596845013478402,30.43
ENSG00000258653,0.34921622249323497,126,5600,762,10800,9,11,9,32,NA,NA
ENSG00000258659,0.35856050939770201,396,25200,1432,26600,12,31,7,48,2.0889000433714001E-4,74.19
ENSG00000258664,0.275960168648195,116,5400,0,0,10,16,0,0,NA,NA
ENSG00000258674,0.281681750186555,314,2000,0,0,4,11,0,0,0.000000,NA
ENSG00000258677,0.429098015176203,0,0,5399,70800,0,0,37,153,NA,NA
ENSG00000258691,0.37030820439114198,1148,45600,0,0,31,68,0,0,2.26071204924502E-2,NA
ENSG00000258697,0.25669891246563398,0,200,0,0,1,0,0,0,NA,NA
ENSG00000258708,0.26204011963138202,121,6000,0,0,7,1,0,0,0.38754957423505898,NA
ENSG00000258713,0.40233937597531799,122,3600,1217,11800,6,6,4,39,1.2291076136103699E-4,61.35
ENSG00000258724,0.43949028925505301,2309,31800,4414,71000,35,116,17,238,NA,NA
ENSG00000258728,0.38912699200126299,2297,19800,324,5800,13,75,1,19,NA,NA
ENSG00000258729,0.26965775882347598,61,14400,0,0,6,8,0,0,NA,NA
ENSG00000258735,0.29173620439215098,83,11600,0,0,11,8,0,0,NA,NA
ENSG00000258740,0.26325887013113902,7,600,0,0,3,1,0,0,NA,NA
ENSG00000258744,0.26067607696071499,0,200,0,0,1,0,0,0,0.108183260899262,NA
ENSG00000258755,0.290296890318195,0,0,88,2800,0,0,6,1,NA,NA
ENSG00000258790,0.52229198004800903,0,0,12277,92800,0,0,36,489,NA,NA
ENSG00000258792,0.27604978988502099,663,19200,0,0,24,29,0,0,NA,NA
ENSG00000258804,0.34113198291503599,877,7800,0,0,10,32,0,0,NA,NA
ENSG00000258811,0.26242695604211402,0,400,0,0,2,0,0,0,NA,NA
ENSG00000258817,0.36211428331052498,0,0,3315,44800,0,0,49,124,0.000000,90.92
ENSG00000258818,0.35540059866018398,315,39600,623,29000,14,32,11,25,7.0171341289714502E-3,73.650000000000006
ENSG00000258832,0.40072931862561401,9172,137200,0,0,41,454,0,0,NA,NA
ENSG00000258834,0.25709436462726398,0,0,0,200,0,0,1,0,NA,NA
ENSG00000258838,0.39026368499428399,2723,28800,2363,44600,36,70,16,51,NA,NA
ENSG00000258839,0.36998223825672699,1661,30400,1135,17400,28,86,6,46,0.000000,96.88
ENSG00000258847,0.29543674106254503,2021,10800,0,0,28,76,0,0,NA,NA
ENSG00000258852,0.35084833495419099,4475,27800,0,0,29,135,0,0,NA,NA
ENSG00000258865,0.286203332847287,137,6200,0,0,14,4,0,0,NA,NA
ENSG00000258869,0.39428347623111798,1469,42800,0,0,69,54,0,0,NA,NA
ENSG00000258873,0.29782740522276402,0,0,215,6000,0,0,7,3,0.000031,59.57
ENSG00000258875,0.265792652452706,4208,132200,0,0,53,186,0,0,NA,NA
ENSG00000258881,0.256689720998587,0,0,0,0,0,0,0,0,1.06767465979753E-4,NA
ENSG00000258890,0.51047709680057995,422,6000,9760,79400,5,17,23,401,0.000000,31.97
ENSG00000258910,0.311769533575741,2296,11400,0,0,23,58,0,0,NA,NA
ENSG00000258920,0.28818281548493402,445,5000,0,0,16,22,0,0,NA,NA
ENSG00000258928,0.29277028857496201,4366,58200,0,0,68,232,0,0,NA,NA
ENSG00000258929,0.28207423739398102,2580,54600,0,0,42,126,0,0,NA,NA
ENSG00000258941,0.30866952531150299,1488,20000,0,0,17,82,0,0,NA,NA
ENSG00000258945,0.34866454812453401,5214,28400,0,0,20,179,0,0,NA,NA
ENSG00000258947,0.39052705594844001,240,8200,1649,18400,7,9,7,91,0.96078930739121104,13.78
ENSG00000258961,0.255093303113826,1351,27000,0,0,31,55,0,0,NA,NA
ENSG00000258973,0.29108639531213298,4093,25000,0,0,13,110,0,0,5.9651554079416802E-3,NA
ENSG00000258974,0.31881868239337202,2277,9200,0,0,14,75,0,0,NA,NA
ENSG00000258984,0.32470130476499898,0,0,1655,55000,0,0,18,33,NA,NA
ENSG00000258986,0.34991703350077002,1531,23600,2637,109200,26,45,17,91,0.27856220544986698,49.73
ENSG00000258987,0.32588115632525,1752,42600,0,0,14,81,0,0,NA,NA
ENSG00000258989,0.37179469624743899,3088,69400,0,0,67,163,0,0,NA,NA
ENSG00000259003,0.417898007634317,19310,103600,0,0,33,787,0,0,NA,NA
ENSG00000259009,0.34881865274503598,0,0,1253,18200,0,0,25,39,1.1646233634164701E-2,NA
ENSG00000259024,0.36114134011656701,0,2800,1366,16400,9,0,14,22,2.3622969730995899E-3,NA
ENSG00000259030,0.26894795874100202,0,1800,0,0,6,0,0,0,0.000000,NA
